R1_variance,R1_rms,R1_mean_abs_diff,R1_peak_to_peak,R1_peak_freq,R1_spectral_energy,R1_doppler_frequency,R1_phase_std,R1_phase_coherence,R1_breathing_period,R1_rssi_var,R1_rssi_diff,R2_variance,R2_rms,R2_mean_abs_diff,R2_peak_to_peak,R2_peak_freq,R2_spectral_energy,R2_doppler_frequency,R2_phase_std,R2_phase_coherence,R2_breathing_period,R2_rssi_var,R2_rssi_diff,label
10,40.77236609,2.426507456,26.07765994,0.666666667,6531.652241,12.86510016,1.751195567,0.182490557,0,12.88888889,3.655172414,10,51.23295104,3.325259322,40.40862625,0.666666667,16203.55094,29.484998,1.786346416,0.189018744,0,16.01,3.689655172,1
10,40.27133946,2.465514708,28.60345079,0.666666667,5619.195992,11.10847765,1.917462326,0.120805469,0,12.71222222,3.586206897,10,57.25044281,3.139174326,21.75680703,1.333333333,6257.81044,32.60632839,2.497187329,0.113698,0,15.91222222,3.689655172,1
10,41.23140559,2.681967006,30.57421416,1.333333333,4041.2147,11.28968683,1.924080098,0.086135923,0,11.87666667,3.586206897,10,52.9061137,3.242422823,31.84644344,0.666666667,11241.42858,31.97801355,2.584700542,0.101231793,0,15.69888889,3.724137931,1
10,41.90063117,2.804716879,35.46276432,1.333333333,3231.620875,11.45142745,1.885120199,0.07267199,0,9.832222222,3.517241379,10,56.35782054,3.309229066,21.88402532,0.666666667,6078.49541,29.81615275,1.718433491,0.186147341,0,15.26222222,3.724137931,1
10,47.37039837,2.312459249,22.9957758,0.666666667,7067.899424,11.16692023,1.883462079,0.138667322,0,9.6,3.137931034,10,53.52465031,3.330042443,27.34630888,0.666666667,8107.70843,26.41475996,1.971512472,0.063032923,0,13.69888889,3.724137931,1
10,50.72784305,2.257709717,30.28914278,0.666666667,11030.37032,13.27296571,2.489551602,0.360289682,0,6.165555556,2.827586207,10,53.07836041,3.309855612,28.62024083,0.666666667,7662.867464,35.05975177,3.309533873,0.228240068,0,12.79555556,3.655172414,1
10,52.21820704,2.517171192,37.10774495,0.666666667,12927.02583,12.48592677,2.070533524,0.294837653,0,6.155555556,2.689655172,10,51.25303896,3.483936638,36.34920995,0.666666667,8617.306411,30.047341,1.911770927,0.100982672,0,12.78222222,3.620689655,1
10,47.97060306,2.153458217,22.85807465,0.666666667,7347.213298,10.01856064,1.668551302,0.205905064,0,5.578888889,2.448275862,10,52.41178087,3.410042395,31.67402076,0.666666667,6536.404575,35.3664443,3.296962041,0.271474316,0,11.66222222,3.724137931,1
10,50.597496,2.786473809,33.00535502,0.666666667,10187.00061,11.44131599,1.802692399,0.203547241,0,5.312222222,2.448275862,10,57.48643516,2.680570497,30.93573024,0.666666667,6151.914191,31.02666672,1.984770983,0.08975375,0,10.38222222,3.724137931,1
10,45.50878804,2.258351623,23.7161084,0.666666667,5648.915334,12.62816464,2.648344873,0.299316975,0,4.666666667,2.344827586,10,58.1854397,2.609521213,37.70979039,0.666666667,6786.34536,36.24523357,2.226293894,0.092581422,0,10.77888889,3.75862069,1
10,44.22127897,2.404913293,24.15680178,0.666666667,5435.761976,15.85211167,1.385222196,0.365289151,0,4.556666667,2.344827586,10,57.08738174,2.629451146,38.15346381,0.666666667,6701.530488,32.25618762,1.880862114,0.090670535,0,10.03222222,3.724137931,1
